type,tident,ident,Latitude,Longitude,y_proj,x_proj,comment,new_trk,new_seg,display,color,altitude,depth,temp,time,model,filename,ltime,desc,link
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.34229805,-71.68031495,41.34229805,-71.68031495,,FALSE,FALSE,,,9.27,,,2017/07/05 21:50:03+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:50,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.34259083,-71.67982,41.34259083,-71.67982,,FALSE,FALSE,,,9.27,,,2017/07/05 21:50:17+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:50,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.3428992,-71.67919446,41.3428992,-71.67919446,,FALSE,FALSE,,,9.27,,,2017/07/05 21:50:33+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:50,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.34310766,-71.67865726,41.34310766,-71.67865726,,FALSE,FALSE,,,9.27,,,2017/07/05 21:50:45+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:50,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.34340296,-71.67812342,41.34340296,-71.67812342,,FALSE,FALSE,,,9.27,,,2017/07/05 21:50:58+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:50,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.34377025,-71.67753082,41.34377025,-71.67753082,,FALSE,FALSE,,,9.27,,,2017/07/05 21:51:13+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:51,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.34399229,-71.67702447,41.34399229,-71.67702447,,FALSE,FALSE,,,9.27,,,2017/07/05 21:51:25+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:51,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.34427568,-71.67625551,41.34427568,-71.67625551,,FALSE,FALSE,,,9.27,,,2017/07/05 21:51:42+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:51,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.34455941,-71.67565252,41.34455941,-71.67565252,,FALSE,FALSE,,,9.27,,,2017/07/05 21:51:56+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:51,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.34477532,-71.6750693,41.34477532,-71.6750693,,FALSE,FALSE,,,9.27,,,2017/07/05 21:52:09+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:52,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.34494313,-71.67451048,41.34494313,-71.67451048,,FALSE,FALSE,,,9.27,,,2017/07/05 21:52:21+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:52,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.34515997,-71.67392082,41.34515997,-71.67392082,,FALSE,FALSE,,,9.27,,,2017/07/05 21:52:34+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:52,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.34543037,-71.67330952,41.34543037,-71.67330952,,FALSE,FALSE,,,9.27,,,2017/07/05 21:52:48+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:52,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.34553766,-71.67304692,41.34553766,-71.67304692,,FALSE,FALSE,,,9.27,,,2017/07/05 21:52:54+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:52,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.34582256,-71.67233211,41.34582256,-71.67233211,,FALSE,FALSE,,,9.27,,,2017/07/05 21:53:10+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:53,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.34604141,-71.67174546,41.34604141,-71.67174546,,FALSE,FALSE,,,9.27,,,2017/07/05 21:53:23+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:53,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.34613143,-71.67143558,41.34613143,-71.67143558,,FALSE,FALSE,,,9.27,,,2017/07/05 21:53:29+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:53,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.34621391,-71.67120097,41.34621391,-71.67120097,,FALSE,FALSE,,,9.27,,,2017/07/05 21:53:34+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:53,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.34646788,-71.67045247,41.34646788,-71.67045247,,FALSE,FALSE,,,9.75,,,2017/07/05 21:53:49+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:53,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.34651155,-71.67030319,41.34651155,-71.67030319,,FALSE,FALSE,,,9.75,,,2017/07/05 21:53:52+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:53,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.34668791,-71.66977756,41.34668791,-71.66977756,,FALSE,FALSE,,,9.75,,,2017/07/05 21:54:03+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:54,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.34687508,-71.66917725,41.34687508,-71.66917725,,FALSE,FALSE,,,9.75,,,2017/07/05 21:54:15+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:54,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.34696669,-71.66893107,41.34696669,-71.66893107,,FALSE,FALSE,,,9.75,,,2017/07/05 21:54:20+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:54,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.34706803,-71.66845758,41.34706803,-71.66845758,,FALSE,FALSE,,,9.75,,,2017/07/05 21:54:29+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:54,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.34720918,-71.66771024,41.34720918,-71.66771024,,FALSE,FALSE,,,9.27,,,2017/07/05 21:54:43+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:54,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.34727397,-71.66734127,41.34727397,-71.66734127,,FALSE,FALSE,,,9.27,,,2017/07/05 21:54:50+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:54,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.34734564,-71.66702393,41.34734564,-71.66702393,,FALSE,FALSE,,,9.27,,,2017/07/05 21:54:56+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:54,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.34737564,-71.66686895,41.34737564,-71.66686895,,FALSE,FALSE,,,9.75,,,2017/07/05 21:54:59+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:54,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.34741931,-71.66666309,41.34741931,-71.66666309,,FALSE,FALSE,,,9.27,,,2017/07/05 21:55:03+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:55,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.34758108,-71.66592557,41.34758108,-71.66592557,,FALSE,FALSE,,,9.27,,,2017/07/05 21:55:17+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:55,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.3477333,-71.66530573,41.3477333,-71.66530573,,FALSE,FALSE,,,9.75,,,2017/07/05 21:55:29+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:55,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.34777965,-71.66509886,41.34777965,-71.66509886,,FALSE,FALSE,,,9.75,,,2017/07/05 21:55:33+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:55,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.34790714,-71.66458178,41.34790714,-71.66458178,,FALSE,FALSE,,,9.75,,,2017/07/05 21:55:43+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:55,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.34813773,-71.66370395,41.34813773,-71.66370395,,FALSE,FALSE,,,9.75,,,2017/07/05 21:56:00+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:56,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.34815399,-71.66364988,41.34815399,-71.66364988,,FALSE,FALSE,,,9.75,,,2017/07/05 21:56:01+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:56,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.34823915,-71.66335098,41.34823915,-71.66335098,,FALSE,FALSE,,,9.75,,,2017/07/05 21:56:07+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:56,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.34840192,-71.66276484,41.34840192,-71.66276484,,FALSE,FALSE,,,9.75,,,2017/07/05 21:56:19+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:56,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.34846973,-71.66251246,41.34846973,-71.66251246,,FALSE,FALSE,,,11.19,,,2017/07/05 21:56:25+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:56,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.34856562,-71.66198943,41.34856562,-71.66198943,,FALSE,FALSE,,,10.23,,,2017/07/05 21:56:37+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:56,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.34881054,-71.66150956,41.34881054,-71.66150956,,FALSE,FALSE,,,10.23,,,2017/07/05 21:56:50+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:56,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.34913584,-71.66112299,41.34913584,-71.66112299,,FALSE,FALSE,,,9.75,,,2017/07/05 21:57:03+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:57,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.34942083,-71.66084756,41.34942083,-71.66084756,,FALSE,FALSE,,,9.75,,,2017/07/05 21:57:14+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:57,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.3495344,-71.66069317,41.3495344,-71.66069317,,FALSE,FALSE,,,9.27,,,2017/07/05 21:57:21+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:57,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.34956986,-71.660606,41.34956986,-71.660606,,FALSE,FALSE,,,9.27,,,2017/07/05 21:57:26+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:57,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.34960204,-71.66054179,41.34960204,-71.66054179,,FALSE,FALSE,,,11.19,,,2017/07/05 21:57:30+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:57,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.34965803,-71.66029519,41.34965803,-71.66029519,,FALSE,FALSE,,,10.23,,,2017/07/05 21:57:41+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:57,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.34977463,-71.65978926,41.34977463,-71.65978926,,FALSE,FALSE,,,9.75,,,2017/07/05 21:57:56+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:57,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.34992357,-71.65922935,41.34992357,-71.65922935,,FALSE,FALSE,,,9.75,,,2017/07/05 21:58:10+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:58,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.35008174,-71.65875619,41.35008174,-71.65875619,,FALSE,FALSE,,,10.23,,,2017/07/05 21:58:22+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:58,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.35034627,-71.65821179,41.35034627,-71.65821179,,FALSE,FALSE,,,10.23,,,2017/07/05 21:58:37+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:58,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.35046429,-71.65786335,41.35046429,-71.65786335,,FALSE,FALSE,,,10.23,,,2017/07/05 21:58:46+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:58,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.35051835,-71.65718576,41.35051835,-71.65718576,,FALSE,FALSE,,,10.23,,,2017/07/05 21:59:02+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:59,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.35065967,-71.65663297,41.35065967,-71.65663297,,FALSE,FALSE,,,10.71,,,2017/07/05 21:59:15+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:59,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.35075648,-71.65610961,41.35075648,-71.65610961,,FALSE,FALSE,,,10.71,,,2017/07/05 21:59:26+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:59,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.35093628,-71.65545582,41.35093628,-71.65545582,,FALSE,FALSE,,,10.71,,,2017/07/05 21:59:40+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:59,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.35109662,-71.65483958,41.35109662,-71.65483958,,FALSE,FALSE,,,10.71,,,2017/07/05 21:59:53+00,garmin GPSMAP 78s Software Version 610,,7/5/17 17:59,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.35128614,-71.65425276,41.35128614,-71.65425276,,FALSE,FALSE,,,10.71,,,2017/07/05 22:00:06+00,garmin GPSMAP 78s Software Version 610,,7/5/17 18:00,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.35144665,-71.65358632,41.35144665,-71.65358632,,FALSE,FALSE,,,10.71,,,2017/07/05 22:00:20+00,garmin GPSMAP 78s Software Version 610,,7/5/17 18:00,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.35157112,-71.65306672,41.35157112,-71.65306672,,FALSE,FALSE,,,10.23,,,2017/07/05 22:00:31+00,garmin GPSMAP 78s Software Version 610,,7/5/17 18:00,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.35174295,-71.6525188,41.35174295,-71.6525188,,FALSE,FALSE,,,10.23,,,2017/07/05 22:00:43+00,garmin GPSMAP 78s Software Version 610,,7/5/17 18:00,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.35177857,-71.65192201,41.35177857,-71.65192201,,FALSE,FALSE,,,10.23,,,2017/07/05 22:00:55+00,garmin GPSMAP 78s Software Version 610,,7/5/17 18:00,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.35181093,-71.65129504,41.35181093,-71.65129504,,FALSE,FALSE,,,10.71,,,2017/07/05 22:01:08+00,garmin GPSMAP 78s Software Version 610,,7/5/17 18:01,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.35181956,-71.65073337,41.35181956,-71.65073337,,FALSE,FALSE,,,10.23,,,2017/07/05 22:01:20+00,garmin GPSMAP 78s Software Version 610,,7/5/17 18:01,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.35186021,-71.65018595,41.35186021,-71.65018595,,FALSE,FALSE,,,10.71,,,2017/07/05 22:01:32+00,garmin GPSMAP 78s Software Version 610,,7/5/17 18:01,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.35190816,-71.64971036,41.35190816,-71.64971036,,FALSE,FALSE,,,10.23,,,2017/07/05 22:01:42+00,garmin GPSMAP 78s Software Version 610,,7/5/17 18:01,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.35196968,-71.64909655,41.35196968,-71.64909655,,FALSE,FALSE,,,10.71,,,2017/07/05 22:01:55+00,garmin GPSMAP 78s Software Version 610,,7/5/17 18:01,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.35207144,-71.64847746,41.35207144,-71.64847746,,FALSE,FALSE,,,10.71,,,2017/07/05 22:02:08+00,garmin GPSMAP 78s Software Version 610,,7/5/17 18:02,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.35213698,-71.64790113,41.35213698,-71.64790113,,FALSE,FALSE,,,10.71,,,2017/07/05 22:02:20+00,garmin GPSMAP 78s Software Version 610,,7/5/17 18:02,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.35213019,-71.64737172,41.35213019,-71.64737172,,FALSE,FALSE,,,10.71,,,2017/07/05 22:02:31+00,garmin GPSMAP 78s Software Version 610,,7/5/17 18:02,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.35213346,-71.64679488,41.35213346,-71.64679488,,FALSE,FALSE,,,10.71,,,2017/07/05 22:02:43+00,garmin GPSMAP 78s Software Version 610,,7/5/17 18:02,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.35213958,-71.64626364,41.35213958,-71.64626364,,FALSE,FALSE,,,10.71,,,2017/07/05 22:02:54+00,garmin GPSMAP 78s Software Version 610,,7/5/17 18:02,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.35212391,-71.6455728,41.35212391,-71.6455728,,FALSE,FALSE,,,10.71,,,2017/07/05 22:03:08+00,garmin GPSMAP 78s Software Version 610,,7/5/17 18:03,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.35210077,-71.64498908,41.35210077,-71.64498908,,FALSE,FALSE,,,10.71,,,2017/07/05 22:03:20+00,garmin GPSMAP 78s Software Version 610,,7/5/17 18:03,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.35207001,-71.64447661,41.35207001,-71.64447661,,FALSE,FALSE,,,10.71,,,2017/07/05 22:03:31+00,garmin GPSMAP 78s Software Version 610,,7/5/17 18:03,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.3520685,-71.64389357,41.3520685,-71.64389357,,FALSE,FALSE,,,10.71,,,2017/07/05 22:03:43+00,garmin GPSMAP 78s Software Version 610,,7/5/17 18:03,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.35212273,-71.64325747,41.35212273,-71.64325747,,FALSE,FALSE,,,10.71,,,2017/07/05 22:03:56+00,garmin GPSMAP 78s Software Version 610,,7/5/17 18:03,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.35215274,-71.64258641,41.35215274,-71.64258641,,FALSE,FALSE,,,10.71,,,2017/07/05 22:04:10+00,garmin GPSMAP 78s Software Version 610,,7/5/17 18:04,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.35219297,-71.64201569,41.35219297,-71.64201569,,FALSE,FALSE,,,10.71,,,2017/07/05 22:04:22+00,garmin GPSMAP 78s Software Version 610,,7/5/17 18:04,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.35223966,-71.64134656,41.35223966,-71.64134656,,FALSE,FALSE,,,10.71,,,2017/07/05 22:04:36+00,garmin GPSMAP 78s Software Version 610,,7/5/17 18:04,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.35228626,-71.64082537,41.35228626,-71.64082537,,FALSE,FALSE,,,10.23,,,2017/07/05 22:04:47+00,garmin GPSMAP 78s Software Version 610,,7/5/17 18:04,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.3523187,-71.6402078,41.3523187,-71.6402078,,FALSE,FALSE,,,10.23,,,2017/07/05 22:05:00+00,garmin GPSMAP 78s Software Version 610,,7/5/17 18:05,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.35226422,-71.63955753,41.35226422,-71.63955753,,FALSE,FALSE,,,10.23,,,2017/07/05 22:05:14+00,garmin GPSMAP 78s Software Version 610,,7/5/17 18:05,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.35221653,-71.6388485,41.35221653,-71.6388485,,FALSE,FALSE,,,10.23,,,2017/07/05 22:05:29+00,garmin GPSMAP 78s Software Version 610,,7/5/17 18:05,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.3523032,-71.63829689,41.3523032,-71.63829689,,FALSE,FALSE,,,10.23,,,2017/07/05 22:05:41+00,garmin GPSMAP 78s Software Version 610,,7/5/17 18:05,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.35249238,-71.63765358,41.35249238,-71.63765358,,FALSE,FALSE,,,9.75,,,2017/07/05 22:05:56+00,garmin GPSMAP 78s Software Version 610,,7/5/17 18:05,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.35264652,-71.63719023,41.35264652,-71.63719023,,FALSE,FALSE,,,9.27,,,2017/07/05 22:06:07+00,garmin GPSMAP 78s Software Version 610,,7/5/17 18:06,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.35281852,-71.63673216,41.35281852,-71.63673216,,FALSE,FALSE,,,9.27,,,2017/07/05 22:06:18+00,garmin GPSMAP 78s Software Version 610,,7/5/17 18:06,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.35303167,-71.63621726,41.35303167,-71.63621726,,FALSE,FALSE,,,9.27,,,2017/07/05 22:06:31+00,garmin GPSMAP 78s Software Version 610,,7/5/17 18:06,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.35319159,-71.63574594,41.35319159,-71.63574594,,FALSE,FALSE,,,9.27,,,2017/07/05 22:06:42+00,garmin GPSMAP 78s Software Version 610,,7/5/17 18:06,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.3534283,-71.63514839,41.3534283,-71.63514839,,FALSE,FALSE,,,8.79,,,2017/07/05 22:06:57+00,garmin GPSMAP 78s Software Version 610,,7/5/17 18:06,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.35371337,-71.63468018,41.35371337,-71.63468018,,FALSE,FALSE,,,8.79,,,2017/07/05 22:07:10+00,garmin GPSMAP 78s Software Version 610,,7/5/17 18:07,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.35405116,-71.63430643,41.35405116,-71.63430643,,FALSE,FALSE,,,8.79,,,2017/07/05 22:07:22+00,garmin GPSMAP 78s Software Version 610,,7/5/17 18:07,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.35445517,-71.63381785,41.35445517,-71.63381785,,FALSE,FALSE,,,8.79,,,2017/07/05 22:07:37+00,garmin GPSMAP 78s Software Version 610,,7/5/17 18:07,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.3549264,-71.63328786,41.3549264,-71.63328786,,FALSE,FALSE,,,8.79,,,2017/07/05 22:07:54+00,garmin GPSMAP 78s Software Version 610,,7/5/17 18:07,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.35524206,-71.63289375,41.35524206,-71.63289375,,FALSE,FALSE,,,8.79,,,2017/07/05 22:08:06+00,garmin GPSMAP 78s Software Version 610,,7/5/17 18:08,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.35565235,-71.63244406,41.35565235,-71.63244406,,FALSE,FALSE,,,8.79,,,2017/07/05 22:08:20+00,garmin GPSMAP 78s Software Version 610,,7/5/17 18:08,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.3560375,-71.63199454,41.3560375,-71.63199454,,FALSE,FALSE,,,8.79,,,2017/07/05 22:08:33+00,garmin GPSMAP 78s Software Version 610,,7/5/17 18:08,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.35643212,-71.63153538,41.35643212,-71.63153538,,FALSE,FALSE,,,8.79,,,2017/07/05 22:08:46+00,garmin GPSMAP 78s Software Version 610,,7/5/17 18:08,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.3566327,-71.63128685,41.3566327,-71.63128685,,FALSE,FALSE,,,8.79,,,2017/07/05 22:08:53+00,garmin GPSMAP 78s Software Version 610,,7/5/17 18:08,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.35690964,-71.63092584,41.35690964,-71.63092584,,FALSE,FALSE,,,8.79,,,2017/07/05 22:09:03+00,garmin GPSMAP 78s Software Version 610,,7/5/17 18:09,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.35698541,-71.63073474,41.35698541,-71.63073474,,FALSE,FALSE,,,8.79,,,2017/07/05 22:09:07+00,garmin GPSMAP 78s Software Version 610,,7/5/17 18:09,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.35730426,-71.63000995,41.35730426,-71.63000995,,FALSE,FALSE,,,8.79,,,2017/07/05 22:09:23+00,garmin GPSMAP 78s Software Version 610,,7/5/17 18:09,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.35757256,-71.62935063,41.35757256,-71.62935063,,FALSE,FALSE,,,8.79,,,2017/07/05 22:09:37+00,garmin GPSMAP 78s Software Version 610,,7/5/17 18:09,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.35774414,-71.62892969,41.35774414,-71.62892969,,FALSE,FALSE,,,8.79,,,2017/07/05 22:09:46+00,garmin GPSMAP 78s Software Version 610,,7/5/17 18:09,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.3578174,-71.62874789,41.3578174,-71.62874789,,FALSE,FALSE,,,8.79,,,2017/07/05 22:09:50+00,garmin GPSMAP 78s Software Version 610,,7/5/17 18:09,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.35794153,-71.628407,41.35794153,-71.628407,,FALSE,FALSE,,,8.79,,,2017/07/05 22:09:57+00,garmin GPSMAP 78s Software Version 610,,7/5/17 18:09,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.35810465,-71.62798396,41.35810465,-71.62798396,,FALSE,FALSE,,,8.79,,,2017/07/05 22:10:06+00,garmin GPSMAP 78s Software Version 610,,7/5/17 18:10,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.35815762,-71.62783946,41.35815762,-71.62783946,,FALSE,FALSE,,,8.79,,,2017/07/05 22:10:09+00,garmin GPSMAP 78s Software Version 610,,7/5/17 18:10,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.35843154,-71.62711987,41.35843154,-71.62711987,,FALSE,FALSE,,,8.79,,,2017/07/05 22:10:24+00,garmin GPSMAP 78s Software Version 610,,7/5/17 18:10,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.35856481,-71.62657153,41.35856481,-71.62657153,,FALSE,FALSE,,,8.79,,,2017/07/05 22:10:35+00,garmin GPSMAP 78s Software Version 610,,7/5/17 18:10,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.35858267,-71.62647396,41.35858267,-71.62647396,,FALSE,FALSE,,,8.79,,,2017/07/05 22:10:37+00,garmin GPSMAP 78s Software Version 610,,7/5/17 18:10,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.35869859,-71.62597599,41.35869859,-71.62597599,,FALSE,FALSE,,,8.79,,,2017/07/05 22:10:47+00,garmin GPSMAP 78s Software Version 610,,7/5/17 18:10,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.35873362,-71.62582001,41.35873362,-71.62582001,,FALSE,FALSE,,,8.79,,,2017/07/05 22:10:50+00,garmin GPSMAP 78s Software Version 610,,7/5/17 18:10,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.35886204,-71.62526244,41.35886204,-71.62526244,,FALSE,FALSE,,,8.79,,,2017/07/05 22:11:01+00,garmin GPSMAP 78s Software Version 610,,7/5/17 18:11,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.35907192,-71.62430481,41.35907192,-71.62430481,,FALSE,FALSE,,,8.79,,,2017/07/05 22:11:20+00,garmin GPSMAP 78s Software Version 610,,7/5/17 18:11,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.35911659,-71.62410197,41.35911659,-71.62410197,,FALSE,FALSE,,,8.79,,,2017/07/05 22:11:24+00,garmin GPSMAP 78s Software Version 610,,7/5/17 18:11,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.35928717,-71.62322254,41.35928717,-71.62322254,,FALSE,FALSE,,,8.79,,,2017/07/05 22:11:41+00,garmin GPSMAP 78s Software Version 610,,7/5/17 18:11,,
