,tsDate,spp,sex,X,tsHr,HrTimeHr,HrTide,HrTempF,HrDewPtF,HrHumid,HrSeaLvlPrs,HrVisMPH,HrWindSpd,HrGustSpd,HrPrecip,HrWindDirCirc,HrWeek,HrBirds,HrDets,HrChkAgeMean,HrSigMean,DailyDate,TempF,DewPtF,Humid,SeaLvlPrs,VisM,WindSpd,GustSpd,Precip,WindDirCirc,Birds,Dets,ChkAgeMean,SigMean,Dawn,Dusk,Sunrise,Sunset
913,6/27/16,COTE,M,913,6/27/16 21:00,6/27/16 21:00,0.51027165,68,64,87,30.06,10,10.4,,0,200,26,0,0,,,6/27/16,68.488,62.972,82.64,30.1148,10,12.632,,0,198.3953516,1,8,9,61.625,6/27/16 3:58,6/27/16 21:39,6/27/16 5:15,6/27/16 20:22
915,6/27/16,ROST,M,915,6/27/16 21:00,6/27/16 21:00,0.51027165,68,64,87,30.06,10,10.4,,0,200,26,0,0,,,6/27/16,68.488,62.972,82.64,30.1148,10,12.632,,0,198.3953516,0,0,,,,,,
918,6/27/16,COTE,M,918,6/27/16 22:00,6/27/16 22:00,0.760735283,68,64,87,30.08,10,10.4,,0,200,26,0,0,,,6/27/16,68.488,62.972,82.64,30.1148,10,12.632,,0,198.3953516,1,8,9,61.625,6/27/16 3:58,6/27/16 21:39,6/27/16 5:15,6/27/16 20:22
920,6/27/16,ROST,M,920,6/27/16 22:00,6/27/16 22:00,0.760735283,68,64,87,30.08,10,10.4,,0,200,26,0,0,,,6/27/16,68.488,62.972,82.64,30.1148,10,12.632,,0,198.3953516,0,0,,,,,,
923,6/27/16,COTE,M,923,6/27/16 23:00,6/27/16 23:00,0.933192815,68,64,87,30.07,10,11.5,,0,190,26,0,0,,,6/27/16,68.488,62.972,82.64,30.1148,10,12.632,,0,198.3953516,1,8,9,61.625,6/27/16 3:58,6/27/16 21:39,6/27/16 5:15,6/27/16 20:22
925,6/27/16,ROST,M,925,6/27/16 23:00,6/27/16 23:00,0.933192815,68,64,87,30.07,10,11.5,,0,190,26,0,0,,,6/27/16,68.488,62.972,82.64,30.1148,10,12.632,,0,198.3953516,0,0,,,,,,
928,6/28/16,COTE,M,928,6/28/16 0:00,6/28/16 0:00,0.971371775,68,64,87,30.07,10,10.4,,0,190,26,0,0,,,6/28/16,69.09354839,65.86774194,89.48387097,29.99870968,9.903225806,9.629032258,,0.2,188.295652,5,158,9.734177215,91.98101266,6/28/16 3:59,6/28/16 21:39,6/28/16 5:16,6/28/16 20:22
930,6/28/16,ROST,M,930,6/28/16 0:00,6/28/16 0:00,0.971371775,68,64,87,30.07,10,10.4,,0,190,26,0,0,,,6/28/16,69.09354839,65.86774194,89.48387097,29.99870968,9.903225806,9.629032258,,0.2,188.295652,1,28,9,52.17857143,6/28/16 3:59,6/28/16 21:39,6/28/16 5:16,6/28/16 20:22
933,6/28/16,COTE,M,933,6/28/16 1:00,6/28/16 1:00,0.88554499,68,64,87,30.06,10,11.5,,0,190,26,0,0,,,6/28/16,69.09354839,65.86774194,89.48387097,29.99870968,9.903225806,9.629032258,,0.2,188.295652,5,158,9.734177215,91.98101266,6/28/16 3:59,6/28/16 21:39,6/28/16 5:16,6/28/16 20:22
935,6/28/16,ROST,M,935,6/28/16 1:00,6/28/16 1:00,0.88554499,68,64,87,30.06,10,11.5,,0,190,26,0,0,,,6/28/16,69.09354839,65.86774194,89.48387097,29.99870968,9.903225806,9.629032258,,0.2,188.295652,1,28,9,52.17857143,6/28/16 3:59,6/28/16 21:39,6/28/16 5:16,6/28/16 20:22
938,6/28/16,COTE,M,938,6/28/16 2:00,6/28/16 2:00,0.713643026,68,64,87,30.05,10,9.2,,0,190,26,0,0,,,6/28/16,69.09354839,65.86774194,89.48387097,29.99870968,9.903225806,9.629032258,,0.2,188.295652,5,158,9.734177215,91.98101266,6/28/16 3:59,6/28/16 21:39,6/28/16 5:16,6/28/16 20:22
940,6/28/16,ROST,M,940,6/28/16 2:00,6/28/16 2:00,0.713643026,68,64,87,30.05,10,9.2,,0,190,26,0,0,,,6/28/16,69.09354839,65.86774194,89.48387097,29.99870968,9.903225806,9.629032258,,0.2,188.295652,1,28,9,52.17857143,6/28/16 3:59,6/28/16 21:39,6/28/16 5:16,6/28/16 20:22
943,6/28/16,COTE,M,943,6/28/16 3:00,6/28/16 3:00,0.487632166,66.9,64,90,30.04,10,9.2,,0,180,26,0,0,,,6/28/16,69.09354839,65.86774194,89.48387097,29.99870968,9.903225806,9.629032258,,0.2,188.295652,5,158,9.734177215,91.98101266,6/28/16 3:59,6/28/16 21:39,6/28/16 5:16,6/28/16 20:22
945,6/28/16,ROST,M,945,6/28/16 3:00,6/28/16 3:00,0.487632166,66.9,64,90,30.04,10,9.2,,0,180,26,0,0,,,6/28/16,69.09354839,65.86774194,89.48387097,29.99870968,9.903225806,9.629032258,,0.2,188.295652,1,28,9,52.17857143,6/28/16 3:59,6/28/16 21:39,6/28/16 5:16,6/28/16 20:22
948,6/28/16,COTE,M,948,6/28/16 4:00,6/28/16 4:00,0.276788053,66.9,64,90,30.02,10,8.1,,0,190,26,0,0,,,6/28/16,69.09354839,65.86774194,89.48387097,29.99870968,9.903225806,9.629032258,,0.2,188.295652,5,158,9.734177215,91.98101266,6/28/16 3:59,6/28/16 21:39,6/28/16 5:16,6/28/16 20:22
950,6/28/16,ROST,M,950,6/28/16 4:00,6/28/16 4:00,0.276788053,66.9,64,90,30.02,10,8.1,,0,190,26,0,0,,,6/28/16,69.09354839,65.86774194,89.48387097,29.99870968,9.903225806,9.629032258,,0.2,188.295652,1,28,9,52.17857143,6/28/16 3:59,6/28/16 21:39,6/28/16 5:16,6/28/16 20:22
953,6/28/16,COTE,M,953,6/28/16 5:00,6/28/16 5:00,0.161748672,66.9,64.9,93,30.02,10,10.4,,0,190,26,0,0,,,6/28/16,69.09354839,65.86774194,89.48387097,29.99870968,9.903225806,9.629032258,,0.2,188.295652,5,158,9.734177215,91.98101266,6/28/16 3:59,6/28/16 21:39,6/28/16 5:16,6/28/16 20:22
955,6/28/16,ROST,M,955,6/28/16 5:00,6/28/16 5:00,0.161748672,66.9,64.9,93,30.02,10,10.4,,0,190,26,0,0,,,6/28/16,69.09354839,65.86774194,89.48387097,29.99870968,9.903225806,9.629032258,,0.2,188.295652,1,28,9,52.17857143,6/28/16 3:59,6/28/16 21:39,6/28/16 5:16,6/28/16 20:22
958,6/28/16,COTE,M,958,6/28/16 6:00,6/28/16 6:00,0.13730097,66.9,64.9,93,30.02,10,9.2,,0,180,26,0,0,,,6/28/16,69.09354839,65.86774194,89.48387097,29.99870968,9.903225806,9.629032258,,0.2,188.295652,5,158,9.734177215,91.98101266,6/28/16 3:59,6/28/16 21:39,6/28/16 5:16,6/28/16 20:22
960,6/28/16,ROST,M,960,6/28/16 6:00,6/28/16 6:00,0.13730097,66.9,64.9,93,30.02,10,9.2,,0,180,26,0,0,,,6/28/16,69.09354839,65.86774194,89.48387097,29.99870968,9.903225806,9.629032258,,0.2,188.295652,1,28,9,52.17857143,6/28/16 3:59,6/28/16 21:39,6/28/16 5:16,6/28/16 20:22
963,6/28/16,COTE,M,963,6/28/16 7:00,6/28/16 7:00,0.156216376,68,66,93,30.04,10,9.2,,0,180,26,0,0,,,6/28/16,69.09354839,65.86774194,89.48387097,29.99870968,9.903225806,9.629032258,,0.2,188.295652,5,158,9.734177215,91.98101266,6/28/16 3:59,6/28/16 21:39,6/28/16 5:16,6/28/16 20:22
965,6/28/16,ROST,M,965,6/28/16 7:00,6/28/16 7:00,0.156216376,68,66,93,30.04,10,9.2,,0,180,26,0,0,,,6/28/16,69.09354839,65.86774194,89.48387097,29.99870968,9.903225806,9.629032258,,0.2,188.295652,1,28,9,52.17857143,6/28/16 3:59,6/28/16 21:39,6/28/16 5:16,6/28/16 20:22
968,6/28/16,COTE,M,968,6/28/16 8:00,6/28/16 8:00,0.23330599,69.1,66,90,30.04,10,9.2,,0,180,26,0,0,,,6/28/16,69.09354839,65.86774194,89.48387097,29.99870968,9.903225806,9.629032258,,0.2,188.295652,5,158,9.734177215,91.98101266,6/28/16 3:59,6/28/16 21:39,6/28/16 5:16,6/28/16 20:22
970,6/28/16,ROST,M,970,6/28/16 8:00,6/28/16 8:00,0.23330599,69.1,66,90,30.04,10,9.2,,0,180,26,0,0,,,6/28/16,69.09354839,65.86774194,89.48387097,29.99870968,9.903225806,9.629032258,,0.2,188.295652,1,28,9,52.17857143,6/28/16 3:59,6/28/16 21:39,6/28/16 5:16,6/28/16 20:22
973,6/28/16,COTE,M,973,6/28/16 9:00,6/28/16 9:00,0.400976884,68.55,65.2,89,30.04,10,9.25,,0,190,26,2,45,9.666666667,108.0444444,6/28/16,69.09354839,65.86774194,89.48387097,29.99870968,9.903225806,9.629032258,,0.2,188.295652,5,158,9.734177215,91.98101266,6/28/16 3:59,6/28/16 21:39,6/28/16 5:16,6/28/16 20:22
975,6/28/16,ROST,M,975,6/28/16 9:00,6/28/16 9:00,0.400976884,68.55,65.2,89,30.04,10,9.25,,0,190,26,1,4,9,84.75,6/28/16,69.09354839,65.86774194,89.48387097,29.99870968,9.903225806,9.629032258,,0.2,188.295652,1,28,9,52.17857143,6/28/16 3:59,6/28/16 21:39,6/28/16 5:16,6/28/16 20:22
978,6/28/16,COTE,M,978,6/28/16 10:00,6/28/16 10:00,0.625398039,70,66,87,30.04,10,11.5,,0,210,26,3,80,9.8625,80.4875,6/28/16,69.09354839,65.86774194,89.48387097,29.99870968,9.903225806,9.629032258,,0.2,188.295652,5,158,9.734177215,91.98101266,6/28/16 3:59,6/28/16 21:39,6/28/16 5:16,6/28/16 20:22
980,6/28/16,ROST,M,980,6/28/16 10:00,6/28/16 10:00,0.625398039,70,66,87,30.04,10,11.5,,0,210,26,1,19,9,46.63157895,6/28/16,69.09354839,65.86774194,89.48387097,29.99870968,9.903225806,9.629032258,,0.2,188.295652,1,28,9,52.17857143,6/28/16 3:59,6/28/16 21:39,6/28/16 5:16,6/28/16 20:22
983,6/28/16,COTE,M,983,6/28/16 11:00,6/28/16 11:00,0.82055419,69.9,66.1,87.5,30.035,10,8.65,,0,220,26,2,33,9.515151515,97.93939394,6/28/16,69.09354839,65.86774194,89.48387097,29.99870968,9.903225806,9.629032258,,0.2,188.295652,5,158,9.734177215,91.98101266,6/28/16 3:59,6/28/16 21:39,6/28/16 5:16,6/28/16 20:22
985,6/28/16,ROST,M,985,6/28/16 11:00,6/28/16 11:00,0.82055419,69.9,66.1,87.5,30.035,10,8.65,,0,220,26,1,5,9,47.2,6/28/16,69.09354839,65.86774194,89.48387097,29.99870968,9.903225806,9.629032258,,0.2,188.295652,1,28,9,52.17857143,6/28/16 3:59,6/28/16 21:39,6/28/16 5:16,6/28/16 20:22
988,6/28/16,COTE,M,988,6/28/16 12:00,6/28/16 12:00,0.906804748,70.8,66.1,85,30.025,10,8.65,,0,195,26,0,0,,,6/28/16,69.09354839,65.86774194,89.48387097,29.99870968,9.903225806,9.629032258,,0.2,188.295652,5,158,9.734177215,91.98101266,6/28/16 3:59,6/28/16 21:39,6/28/16 5:16,6/28/16 20:22
990,6/28/16,ROST,M,990,6/28/16 12:00,6/28/16 12:00,0.906804748,70.8,66.1,85,30.025,10,8.65,,0,195,26,0,0,,,6/28/16,69.09354839,65.86774194,89.48387097,29.99870968,9.903225806,9.629032258,,0.2,188.295652,1,28,9,52.17857143,6/28/16 3:59,6/28/16 21:39,6/28/16 5:16,6/28/16 20:22
993,6/28/16,COTE,M,993,6/28/16 13:00,6/28/16 13:00,0.862352553,71.1,66.9,87,30.02,10,8.1,,0,180,26,0,0,,,6/28/16,69.09354839,65.86774194,89.48387097,29.99870968,9.903225806,9.629032258,,0.2,188.295652,5,158,9.734177215,91.98101266,6/28/16 3:59,6/28/16 21:39,6/28/16 5:16,6/28/16 20:22
995,6/28/16,ROST,M,995,6/28/16 13:00,6/28/16 13:00,0.862352553,71.1,66.9,87,30.02,10,8.1,,0,180,26,0,0,,,6/28/16,69.09354839,65.86774194,89.48387097,29.99870968,9.903225806,9.629032258,,0.2,188.295652,1,28,9,52.17857143,6/28/16 3:59,6/28/16 21:39,6/28/16 5:16,6/28/16 20:22
998,6/28/16,COTE,M,998,6/28/16 14:00,6/28/16 14:00,0.716284303,71.1,66.9,87,30.01,10,9.2,,0,180,26,0,0,,,6/28/16,69.09354839,65.86774194,89.48387097,29.99870968,9.903225806,9.629032258,,0.2,188.295652,5,158,9.734177215,91.98101266,6/28/16 3:59,6/28/16 21:39,6/28/16 5:16,6/28/16 20:22
1000,6/28/16,ROST,M,1000,6/28/16 14:00,6/28/16 14:00,0.716284303,71.1,66.9,87,30.01,10,9.2,,0,180,26,0,0,,,6/28/16,69.09354839,65.86774194,89.48387097,29.99870968,9.903225806,9.629032258,,0.2,188.295652,1,28,9,52.17857143,6/28/16 3:59,6/28/16 21:39,6/28/16 5:16,6/28/16 20:22
1003,6/28/16,COTE,M,1003,6/28/16 15:00,6/28/16 15:00,0.496212041,71.6,66.2,83,29.99,10,8.1,,0,180,26,0,0,,,6/28/16,69.09354839,65.86774194,89.48387097,29.99870968,9.903225806,9.629032258,,0.2,188.295652,5,158,9.734177215,91.98101266,6/28/16 3:59,6/28/16 21:39,6/28/16 5:16,6/28/16 20:22
1005,6/28/16,ROST,M,1005,6/28/16 15:00,6/28/16 15:00,0.496212041,71.6,66.2,83,29.99,10,8.1,,0,180,26,0,0,,,6/28/16,69.09354839,65.86774194,89.48387097,29.99870968,9.903225806,9.629032258,,0.2,188.295652,1,28,9,52.17857143,6/28/16 3:59,6/28/16 21:39,6/28/16 5:16,6/28/16 20:22
1008,6/28/16,COTE,M,1008,6/28/16 16:00,6/28/16 16:00,0.250871323,72,66,81,29.99,10,9.2,,0,190,26,0,0,,,6/28/16,69.09354839,65.86774194,89.48387097,29.99870968,9.903225806,9.629032258,,0.2,188.295652,5,158,9.734177215,91.98101266,6/28/16 3:59,6/28/16 21:39,6/28/16 5:16,6/28/16 20:22
1010,6/28/16,ROST,M,1010,6/28/16 16:00,6/28/16 16:00,0.250871323,72,66,81,29.99,10,9.2,,0,190,26,0,0,,,6/28/16,69.09354839,65.86774194,89.48387097,29.99870968,9.903225806,9.629032258,,0.2,188.295652,1,28,9,52.17857143,6/28/16 3:59,6/28/16 21:39,6/28/16 5:16,6/28/16 20:22
1013,6/28/16,COTE,M,1013,6/28/16 17:00,6/28/16 17:00,0.07656201,72,66,81,29.97,10,12.7,,0,170,26,0,0,,,6/28/16,69.09354839,65.86774194,89.48387097,29.99870968,9.903225806,9.629032258,,0.2,188.295652,5,158,9.734177215,91.98101266,6/28/16 3:59,6/28/16 21:39,6/28/16 5:16,6/28/16 20:22
1015,6/28/16,ROST,M,1015,6/28/16 17:00,6/28/16 17:00,0.07656201,72,66,81,29.97,10,12.7,,0,170,26,0,0,,,6/28/16,69.09354839,65.86774194,89.48387097,29.99870968,9.903225806,9.629032258,,0.2,188.295652,1,28,9,52.17857143,6/28/16 3:59,6/28/16 21:39,6/28/16 5:16,6/28/16 20:22
1018,6/28/16,COTE,M,1018,6/28/16 18:00,6/28/16 18:00,0.020708627,70,66,87,29.96,10,10.4,,0,180,26,0,0,,,6/28/16,69.09354839,65.86774194,89.48387097,29.99870968,9.903225806,9.629032258,,0.2,188.295652,5,158,9.734177215,91.98101266,6/28/16 3:59,6/28/16 21:39,6/28/16 5:16,6/28/16 20:22
1020,6/28/16,ROST,M,1020,6/28/16 18:00,6/28/16 18:00,0.020708627,70,66,87,29.96,10,10.4,,0,180,26,0,0,,,6/28/16,69.09354839,65.86774194,89.48387097,29.99870968,9.903225806,9.629032258,,0.2,188.295652,1,28,9,52.17857143,6/28/16 3:59,6/28/16 21:39,6/28/16 5:16,6/28/16 20:22
1023,6/28/16,COTE,M,1023,6/28/16 19:00,6/28/16 19:00,0.042377834,70,66.9,90,29.96,10,9.2,,0,180,26,0,0,,,6/28/16,69.09354839,65.86774194,89.48387097,29.99870968,9.903225806,9.629032258,,0.2,188.295652,5,158,9.734177215,91.98101266,6/28/16 3:59,6/28/16 21:39,6/28/16 5:16,6/28/16 20:22
1025,6/28/16,ROST,M,1025,6/28/16 19:00,6/28/16 19:00,0.042377834,70,66.9,90,29.96,10,9.2,,0,180,26,0,0,,,6/28/16,69.09354839,65.86774194,89.48387097,29.99870968,9.903225806,9.629032258,,0.2,188.295652,1,28,9,52.17857143,6/28/16 3:59,6/28/16 21:39,6/28/16 5:16,6/28/16 20:22
1028,6/28/16,COTE,M,1028,6/28/16 20:00,6/28/16 20:00,0.122372135,69.1,66.9,93,29.96,10,10.4,,0,190,26,0,0,,,6/28/16,69.09354839,65.86774194,89.48387097,29.99870968,9.903225806,9.629032258,,0.2,188.295652,5,158,9.734177215,91.98101266,6/28/16 3:59,6/28/16 21:39,6/28/16 5:16,6/28/16 20:22
1030,6/28/16,ROST,M,1030,6/28/16 20:00,6/28/16 20:00,0.122372135,69.1,66.9,93,29.96,10,10.4,,0,190,26,0,0,,,6/28/16,69.09354839,65.86774194,89.48387097,29.99870968,9.903225806,9.629032258,,0.2,188.295652,1,28,9,52.17857143,6/28/16 3:59,6/28/16 21:39,6/28/16 5:16,6/28/16 20:22
1033,6/28/16,COTE,M,1033,6/28/16 21:00,6/28/16 21:00,0.292295045,69.1,66.9,93,29.96,10,9.2,,0,170,26,0,0,,,6/28/16,69.09354839,65.86774194,89.48387097,29.99870968,9.903225806,9.629032258,,0.2,188.295652,5,158,9.734177215,91.98101266,6/28/16 3:59,6/28/16 21:39,6/28/16 5:16,6/28/16 20:22
1035,6/28/16,ROST,M,1035,6/28/16 21:00,6/28/16 21:00,0.292295045,69.1,66.9,93,29.96,10,9.2,,0,170,26,0,0,,,6/28/16,69.09354839,65.86774194,89.48387097,29.99870968,9.903225806,9.629032258,,0.2,188.295652,1,28,9,52.17857143,6/28/16 3:59,6/28/16 21:39,6/28/16 5:16,6/28/16 20:22
1038,6/28/16,COTE,M,1038,6/28/16 22:00,6/28/16 22:00,0.543448696,68,66.9,96,29.96,10,9.2,,0,170,26,0,0,,,6/28/16,69.09354839,65.86774194,89.48387097,29.99870968,9.903225806,9.629032258,,0.2,188.295652,5,158,9.734177215,91.98101266,6/28/16 3:59,6/28/16 21:39,6/28/16 5:16,6/28/16 20:22
1040,6/28/16,ROST,M,1040,6/28/16 22:00,6/28/16 22:00,0.543448696,68,66.9,96,29.96,10,9.2,,0,170,26,0,0,,,6/28/16,69.09354839,65.86774194,89.48387097,29.99870968,9.903225806,9.629032258,,0.2,188.295652,1,28,9,52.17857143,6/28/16 3:59,6/28/16 21:39,6/28/16 5:16,6/28/16 20:22
1043,6/28/16,COTE,M,1043,6/28/16 23:00,6/28/16 23:00,0.799690625,68.9,66.375,91.5,29.945,9.25,11.225,,0.02,197.5047687,26,0,0,,,6/28/16,69.09354839,65.86774194,89.48387097,29.99870968,9.903225806,9.629032258,,0.2,188.295652,5,158,9.734177215,91.98101266,6/28/16 3:59,6/28/16 21:39,6/28/16 5:16,6/28/16 20:22
1045,6/28/16,ROST,M,1045,6/28/16 23:00,6/28/16 23:00,0.799690625,68.9,66.375,91.5,29.945,9.25,11.225,,0.02,197.5047687,26,0,0,,,6/28/16,69.09354839,65.86774194,89.48387097,29.99870968,9.903225806,9.629032258,,0.2,188.295652,1,28,9,52.17857143,6/28/16 3:59,6/28/16 21:39,6/28/16 5:16,6/28/16 20:22
1048,6/29/16,COTE,M,1048,6/29/16 0:00,6/29/16 0:00,0.969317504,67.03333333,66.13333333,97,29.93333333,10,9.233333333,,0.18,180,26,0,0,,,6/29/16,70.08870968,67.23870968,90.64516129,29.89016129,6.585483871,9.891935484,,0,210.8537196,4,28,9.964285714,49.17857143,6/29/16 4:00,6/29/16 21:39,6/29/16 5:16,6/29/16 20:22
1050,6/29/16,ROST,M,1050,6/29/16 0:00,6/29/16 0:00,0.969317504,67.03333333,66.13333333,97,29.93333333,10,9.233333333,,0.18,180,26,0,0,,,6/29/16,70.08870968,67.23870968,90.64516129,29.89016129,6.585483871,9.891935484,,0,210.8537196,3,14,11.35714286,50.85714286,6/29/16 4:00,6/29/16 21:39,6/29/16 5:16,6/29/16 20:22
1053,6/29/16,COTE,M,1053,6/29/16 1:00,6/29/16 1:00,1.004656402,68,67.1,97,29.925,10,7.5,,0,180,26,0,0,,,6/29/16,70.08870968,67.23870968,90.64516129,29.89016129,6.585483871,9.891935484,,0,210.8537196,4,28,9.964285714,49.17857143,6/29/16 4:00,6/29/16 21:39,6/29/16 5:16,6/29/16 20:22
1055,6/29/16,ROST,M,1055,6/29/16 1:00,6/29/16 1:00,1.004656402,68,67.1,97,29.925,10,7.5,,0,180,26,0,0,,,6/29/16,70.08870968,67.23870968,90.64516129,29.89016129,6.585483871,9.891935484,,0,210.8537196,3,14,11.35714286,50.85714286,6/29/16 4:00,6/29/16 21:39,6/29/16 5:16,6/29/16 20:22
1058,6/29/16,COTE,M,1058,6/29/16 2:00,6/29/16 2:00,0.921947066,68,66.9,96,29.92,10,11.5,,0,190,26,0,0,,,6/29/16,70.08870968,67.23870968,90.64516129,29.89016129,6.585483871,9.891935484,,0,210.8537196,4,28,9.964285714,49.17857143,6/29/16 4:00,6/29/16 21:39,6/29/16 5:16,6/29/16 20:22
1060,6/29/16,ROST,M,1060,6/29/16 2:00,6/29/16 2:00,0.921947066,68,66.9,96,29.92,10,11.5,,0,190,26,0,0,,,6/29/16,70.08870968,67.23870968,90.64516129,29.89016129,6.585483871,9.891935484,,0,210.8537196,3,14,11.35714286,50.85714286,6/29/16 4:00,6/29/16 21:39,6/29/16 5:16,6/29/16 20:22
1063,6/29/16,COTE,M,1063,6/29/16 3:00,6/29/16 3:00,0.749838116,68,66.9,96,29.91,10,8.1,,0,190,26,0,0,,,6/29/16,70.08870968,67.23870968,90.64516129,29.89016129,6.585483871,9.891935484,,0,210.8537196,4,28,9.964285714,49.17857143,6/29/16 4:00,6/29/16 21:39,6/29/16 5:16,6/29/16 20:22
1065,6/29/16,ROST,M,1065,6/29/16 3:00,6/29/16 3:00,0.749838116,68,66.9,96,29.91,10,8.1,,0,190,26,0,0,,,6/29/16,70.08870968,67.23870968,90.64516129,29.89016129,6.585483871,9.891935484,,0,210.8537196,3,14,11.35714286,50.85714286,6/29/16 4:00,6/29/16 21:39,6/29/16 5:16,6/29/16 20:22
1068,6/29/16,COTE,M,1068,6/29/16 4:00,6/29/16 4:00,0.513874509,68,66.9,96,29.9,10,9.2,,0,190,26,0,0,,,6/29/16,70.08870968,67.23870968,90.64516129,29.89016129,6.585483871,9.891935484,,0,210.8537196,4,28,9.964285714,49.17857143,6/29/16 4:00,6/29/16 21:39,6/29/16 5:16,6/29/16 20:22
1070,6/29/16,ROST,M,1070,6/29/16 4:00,6/29/16 4:00,0.513874509,68,66.9,96,29.9,10,9.2,,0,190,26,0,0,,,6/29/16,70.08870968,67.23870968,90.64516129,29.89016129,6.585483871,9.891935484,,0,210.8537196,3,14,11.35714286,50.85714286,6/29/16 4:00,6/29/16 21:39,6/29/16 5:16,6/29/16 20:22
1073,6/29/16,COTE,M,1073,6/29/16 5:00,6/29/16 5:00,0.291481251,68,66.55,95,29.89,10,8.1,,0,185,26,1,5,10,42,6/29/16,70.08870968,67.23870968,90.64516129,29.89016129,6.585483871,9.891935484,,0,210.8537196,4,28,9.964285714,49.17857143,6/29/16 4:00,6/29/16 21:39,6/29/16 5:16,6/29/16 20:22
1075,6/29/16,ROST,M,1075,6/29/16 5:00,6/29/16 5:00,0.291481251,68,66.55,95,29.89,10,8.1,,0,185,26,0,0,,,6/29/16,70.08870968,67.23870968,90.64516129,29.89016129,6.585483871,9.891935484,,0,210.8537196,3,14,11.35714286,50.85714286,6/29/16 4:00,6/29/16 21:39,6/29/16 5:16,6/29/16 20:22
1078,6/29/16,COTE,M,1078,6/29/16 6:00,6/29/16 6:00,0.164365628,68,66.55,95,29.895,10,9.8,,0,190,26,0,0,,,6/29/16,70.08870968,67.23870968,90.64516129,29.89016129,6.585483871,9.891935484,,0,210.8537196,4,28,9.964285714,49.17857143,6/29/16 4:00,6/29/16 21:39,6/29/16 5:16,6/29/16 20:22
1080,6/29/16,ROST,M,1080,6/29/16 6:00,6/29/16 6:00,0.164365628,68,66.55,95,29.895,10,9.8,,0,190,26,0,0,,,6/29/16,70.08870968,67.23870968,90.64516129,29.89016129,6.585483871,9.891935484,,0,210.8537196,3,14,11.35714286,50.85714286,6/29/16 4:00,6/29/16 21:39,6/29/16 5:16,6/29/16 20:22
1083,6/29/16,COTE,M,1083,6/29/16 7:00,6/29/16 7:00,0.1211578,69.175,66.375,90.75,29.89,10,8.65,,0,205,26,0,0,,,6/29/16,70.08870968,67.23870968,90.64516129,29.89016129,6.585483871,9.891935484,,0,210.8537196,4,28,9.964285714,49.17857143,6/29/16 4:00,6/29/16 21:39,6/29/16 5:16,6/29/16 20:22
1085,6/29/16,ROST,M,1085,6/29/16 7:00,6/29/16 7:00,0.1211578,69.175,66.375,90.75,29.89,10,8.65,,0,205,26,0,0,,,6/29/16,70.08870968,67.23870968,90.64516129,29.89016129,6.585483871,9.891935484,,0,210.8537196,3,14,11.35714286,50.85714286,6/29/16 4:00,6/29/16 21:39,6/29/16 5:16,6/29/16 20:22
1088,6/29/16,COTE,M,1088,6/29/16 8:00,6/29/16 8:00,0.1227962,69.45,66.55,90.5,29.895,10,8.65,,0,205,26,0,0,,,6/29/16,70.08870968,67.23870968,90.64516129,29.89016129,6.585483871,9.891935484,,0,210.8537196,4,28,9.964285714,49.17857143,6/29/16 4:00,6/29/16 21:39,6/29/16 5:16,6/29/16 20:22
1090,6/29/16,ROST,M,1090,6/29/16 8:00,6/29/16 8:00,0.1227962,69.45,66.55,90.5,29.895,10,8.65,,0,205,26,0,0,,,6/29/16,70.08870968,67.23870968,90.64516129,29.89016129,6.585483871,9.891935484,,0,210.8537196,3,14,11.35714286,50.85714286,6/29/16 4:00,6/29/16 21:39,6/29/16 5:16,6/29/16 20:22
1093,6/29/16,COTE,M,1093,6/29/16 9:00,6/29/16 9:00,0.196057381,69.56666667,68,94.66666667,29.90333333,2.5,7.7,,0,246.6704369,26,0,0,,,6/29/16,70.08870968,67.23870968,90.64516129,29.89016129,6.585483871,9.891935484,,0,210.8537196,4,28,9.964285714,49.17857143,6/29/16 4:00,6/29/16 21:39,6/29/16 5:16,6/29/16 20:22
1095,6/29/16,ROST,M,1095,6/29/16 9:00,6/29/16 9:00,0.196057381,69.56666667,68,94.66666667,29.90333333,2.5,7.7,,0,246.6704369,26,0,0,,,6/29/16,70.08870968,67.23870968,90.64516129,29.89016129,6.585483871,9.891935484,,0,210.8537196,3,14,11.35714286,50.85714286,6/29/16 4:00,6/29/16 21:39,6/29/16 5:16,6/29/16 20:22
1098,6/29/16,COTE,M,1098,6/29/16 10:00,6/29/16 10:00,0.37024866,70.8,68,90.5,29.9,9.5,6.35,,0,235,26,1,4,9,65.5,6/29/16,70.08870968,67.23870968,90.64516129,29.89016129,6.585483871,9.891935484,,0,210.8537196,4,28,9.964285714,49.17857143,6/29/16 4:00,6/29/16 21:39,6/29/16 5:16,6/29/16 20:22
1100,6/29/16,ROST,M,1100,6/29/16 10:00,6/29/16 10:00,0.37024866,70.8,68,90.5,29.9,9.5,6.35,,0,235,26,0,0,,,6/29/16,70.08870968,67.23870968,90.64516129,29.89016129,6.585483871,9.891935484,,0,210.8537196,3,14,11.35714286,50.85714286,6/29/16 4:00,6/29/16 21:39,6/29/16 5:16,6/29/16 20:22
